Acanthodesmia_micropora,Acanthodesmia_viniculata,Acanthosphaera_spp.,Acrobotrys_teralans,Acrosphaera_arktios,Acrosphaera_mercurius,Acrosphaera_murrayana,Acrosphaera_spinosa,Actinomma_antarcticum,Actinomma_boreale,Actinomma_delicatulum,Actinomma_hastatum,Actinomma_leptodermum_s.l.,Actinomma_medianum,Actinomma_popofskii,Actinomma_sol,Actinomma_spp.,Actinomma_trinacria,Actinosphaera_spp.,Amphiplecta_acrostoma,Amphirhopalum_ypsilon,Anomalocantha_dentata,Antarctissa_denticulata,Antarctissa_spp.,Antarctissa_strelkovi,Stichopilidium_kruegeri,Anthocyrtidium_zanguebaricum,Arachnocorys_umbellifera,Archipilium_orthopterum,Artobotrys_borealis,Artostrobus_annulatus,Artostrobus_joergenseni,Axoprunum_stauraxonium,Botryocephalina_armata,Botryocyrtis_scutum,Botryopyle_cribrosa,Botryopyle_inflata,Botryostrobus_aquilonaris,Botryostrobus_auritus/australis,Botryostrobus_spp.,Carpocanarium_papillosum,Carpocanistrum_spp.,Cenosphaera_cristata,Cenosphaera_perforata,Cenosphaera_spp.,Ceratocyrtis_histricosa,Cladococcus_abietinus,Cladoscenium_ancoratum,Cladoscenium_limbatum,Cladoscenium_sp._1,Cladoscenium_tricolpium,Clathrocanium_coarctatum,Corythospyris_stapedius,Collosphaera_confossa,Collosphaera_huxleyi,Collosphaerid,Cornutella_profunda,Corocalyptra_craspedota,Pseudodictyophimus_horrida,Cubotholus_spp.,Cycladophora_bicornis,Cycladophora_davisiana_cornutoides,Cycladophora_davisiana_davisiana,Cypassis_irregularis,Cypassis_spp.,Cyrtopera_laguncula,Dendrospyris_spp.,Dictyocoryne_profunda,Dictyophimus_archipilium,Pterocanium_auritum,Dictyophimus_crisiae/hirundo,Dictyophimus_infabricatus,Dictyophimus_killmari,Dictyophimus_macropterus,Dictyophimus_spp.,Didymocyrtis_tetrathalamus,Druppatractus_irregularis,Stylatractus_ostracion,Druppatractus_variabilis,Enneaphormis_rotula,Euchitonia_elegans/furcata_gr.,Eucyrtidium_acuminatum,Eucyrtidium_annulatum,Eucyrtidium_anomalum,Eucyrtidium_calvertense,Eucyrtidium_cienkowskii,Eucyrtidium_hexagonatum,Eucyrtidium_hexastichus,Eucyrtidium_octocolum,Eucyrtidium_spp.,Eucyrtidium_teuscheri,Euphysetta_elegans,Euphysetta_nathorstii,Euphysetta_staurocodon,Gondwanaria_campanulaeformis,Gondwanaria_dogieli,Gondwanaria_spp.,Gonosphaera_primordialis,Heliodiscus_asteriscus,Hexalonche_amphisiphon,Hexacontium_arachnoidale,Hexacontium_enthacanthum,Hexacontium_gigantheum,Hexacontium_laevigatum,Hexacontium_melpomene,Hexacontium_pachydermum,Hexapyle_dodecantha,Hexastylus_spp.,Hymeniastrum_euclidis,Lamprocyclas_hannai,Lamprocyclas_maritalis_s.l.,Lampromitra_coronata,Lampromitra_quadricuspis,Litheliidae/Pyloniidae,Larcopyle_buetschlii,Larcopyle_polyacantha,Larcopyle_pylomaticus,Larcopyle_weddellium,Larcospira_bulbosa,Larcospira_quadrangula,Larnacilla_typus,Lipmanella_dictyoceras,Lirella_melo,Liriospyris_reticulata,Litharachnium_tentorium,Lithelius_minor,Lithelius_nautiloides,Lithelius_spiralis,Lithelius_sp._1,Lithocampe_?_furcaspiculata,Lithocampe_?_platycephala,Lithomelissa_setosa,Lithomelissa_sp._B,Lithomelissa_hystrix,Lithomelissa_laticeps,Lithomelissa_sp._A,Lithomelissa_spp.,Lithomelissa_thoracites,Lithostrobus_cuspidatus,Lonchosphaera_spicata,Lophophaena_buetschlii,Lophophaena_hispida,Lophophaena_spp.,Lophospyris_pentagona,Mitrocalpis_araneafera,Solenosphaera_zanguebarica,Peridium_longispinum,Peripyramis_circumtexta,Peromelissa_phalacra,Phormacantha_hystrix,Phormospyris_stabilis,Phormostichoartus_corbula,Phorticium_clevei,Plectacantha_cremastoplegma,Plectacantha_oikiskos,Plectopyramis_dodecomma,Porodiscus_spp.,Protocystis_balfouri,Protocystis_harstoni,Protocystis_swirei,Pseudocubus_obeliscus,Pseudodictyophimus_platycephalus,Pseudodictyophimus_bicornis,Pseudodictyophimus_gracilipes,Pseudodictyophimus_gracilipes_multispinus,Pterocanium_korotnevi,Pterocanium_praetextum_eucolpum,Pterocanium_praetextum_praetextum,Pterocanium_charybdeum,Pterocorys_clausus/zancleus,Pterocorys_minythorax,Pteroscenium_pinnatum,Pylospira_octopyle,Rhizoplegma_boreale,Saccospyris_antarctica,Saccospyris_conythorax,Saccospyris_spp.,Saturnalis_circularis,Schizodiscus_stylotrochoides,Sethoconus_tabulatus,Siphocampe_arachnea,Siphocampe_lineata,Siphonosphaera_socialis,Sphaeropyle_antarctica,Sphaeropyle_robusta,Spongocore_cylindricus,Spongodiscus_resurgens,Spongopyle_osculosa,Spongotrochus/Spongopyle_spp.,Spongotrochus_glacialis,Stichocorys_seriata,Stichopilium_bicorne,Stylatractus_neptunus,Stylatractus_sp._A,Stylatractus_spp.,Stylochlamydium_asteriscus,Stylochlamydium_spp.,Stylochlamydium_venustum,Stylodictya_aculeata,Stylodictya_spp.,Stylodictya_tenuispina,Stylodictya_validispina,Styptosphaera_spumacea,Tetraphormis_dodecaster,Tetrapyle_octacantha/stenozona,Theocorys_veneris,Theocorythium_trachelium,Tholospyris_gephyristes,Triceraspyris_antarctica,Trissocyclidae,Trisulcus_testudus,Trisulcus_triacanthus,Zygocircus_productus_gr.
0,0,0,0,0,0,0,0,0,0.442477876,0,0,3.539823009,0,0,0,0,0,0,0,0,0,10.61946903,0,0,0,0,0,0,0,0,0.442477876,0,0,0,0,0,0,0,0,0,0,59.2920354,1.327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442477876,0,1.769911504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539823009,0,0,0,1.327433628,0,0,0,0,0.442477876,3.982300885,0,0,0.884955752,0,0,0,0,0,1.769911504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097345133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097345133,0,0,0,0,0,0,0,0,2.654867257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.434782609,0,0,10.43478261,0,0,0,0,0,0,0,0,0,6.52173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.73913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739130435,0,0,0,1.739130435,0,0,0,0,0.434782609,3.913043478,0,0,0.869565217,0.434782609,0,0,0,0,3.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739130435,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,0,3.47826087,0,0,0,0,0,0,0,0,2.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.99009901,0,0,5.940594059,0,0,0,0,0,0,0,0,0,30.1980198,0,0,0,0,0,0,0,0,1.485148515,0,0,0,0,0,0,0,0,0,0,24.25742574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.425742574,0,0,0,1.98019802,0,0,0,0,0.495049505,2.475247525,0,0,2.97029703,0.99009901,0,0,0,0,5.445544554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019802,0,0,0,0,0,0,0,0,0,0,0,0,0.495049505,0,4.95049505,0,0,0,0,0,0,0,0,1.485148515,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0
0,0,0,0,0,0,0,0,0,2.252252252,0,0,0.45045045,0,0,0,0,0,0,0,0,0,0.45045045,0,2.252252252,0,0.45045045,0,0,0,0,0.900900901,0,0,0,0,3.153153153,0,3.153153153,0,0,0,0,2.702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702702703,0,8.558558559,0,0,0,0,0,0,0,0.45045045,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,9.459459459,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0,0,0,0,0,0,2.702702703,0,0.45045045,0,0,0,7.657657658,0,0,0,0,0,0,0,0,0,0,1.351351351,0,0,0,0.45045045,0,4.054054054,0,0,0,0,0,4.954954955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504504505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306306306,0,0,0,0,0,0,0,0,0.900900901,1.351351351,0,0,0,0,0,0,0,4.504504505,0,1.351351351,0,0,0,0,0,0,0,5.855855856,1.351351351,0,0,0.900900901,0,0,10.36036036,0,0.45045045,0,0,0,0,0.900900901,0
0,0,0,0,0,0,0,0,0.36101083,1.805054152,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083,0,4.332129964,0,0,0,0,0,0,1.083032491,0,0,0,0,6.498194946,0,5.415162455,0,0,0.36101083,0,1.083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,2.888086643,0,0,1.083032491,0,2.527075812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722021661,0,0,0,0,0,0,0,0,0.722021661,0,0,0,0,0,0,0,0,0,0.722021661,0,0.722021661,0,0,0,3.249097473,0,0,0,0,0,0,0,0,0,0.36101083,0.36101083,0,0,0,2.166064982,0.36101083,15.16245487,0,0,0,1.444043321,0,6.137184116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.664259928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083,0,0,4.693140794,0,0,1.083032491,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083,0,6.137184116,0,0.722021661,0,0,0,0,0,0,0,6.859205776,1.805054152,0,0,2.527075812,0,0,6.498194946,0,0.36101083,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.793103448,0,0,0.344827586,0,0,0,0,0,0,0,0,0,6.551724138,0,0.344827586,0,0,0,0,0,0,0,0,0,0,0,5.862068966,0,3.793103448,0,0,0.689655172,0,3.793103448,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,3.793103448,0,0,1.034482759,0,3.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0.344827586,0,0,0,0,0,0,0,0,0,1.034482759,0,0,0,0,0,3.793103448,0,0.344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034482759,9.655172414,0,0,0,0.344827586,0,5.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.206896552,0,0,3.103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.862068966,0,1.379310345,0,0,0,0,0,0,0,5.172413793,1.379310345,0,0,3.103448276,0,0,4.482758621,0,1.724137931,0,0,0,0,0.344827586,0
0,0,0,0,0,0,0,0,13.91304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,0,17.10144928,0,0,0,0,0,0,0.289855072,0,0,0,0,1.15942029,0,0.579710145,0,0,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217,0,0,6.376811594,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,0,0,2.608695652,0,0,0,0,0,0,0,0,1.15942029,1.739130435,0,0,1.15942029,0,1.449275362,0,0,0,0.289855072,0,0.579710145,0,0,0.579710145,0,0,0,0,0,0,0,0,0,0,0,30.72463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579710145,0,0,0.579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.855072464,0,0.869565217,0,0,0,0,0,0,0,3.47826087,0.579710145,0,0,0.289855072,0,0,1.15942029,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.295774648,0.845070423,0,0,0.563380282,0,0,0,0,0,0,0,0,0,1.126760563,0,16.90140845,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0,0.845070423,0,0,0.281690141,0,0.845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0,0,6.197183099,0,2.535211268,0,0,0,0,0,0,0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0,0,0,0,0,2.253521127,0,0,0,0,0,0,0,0,0,0.281690141,0,0,1.690140845,0.281690141,0.563380282,0,0,0,1.690140845,0,0,0,0,1.126760563,0,0,0,0,0,0,0,0,0,0,0,32.3943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.971830986,0,0,0,0.281690141,0,0,0,0,0,0,0,0,4.507042254,0,1.690140845,0,0,0,0,0,0,0,6.76056338,0.281690141,0,0,0.845070423,0,0,0.281690141,0,0,0,1.408450704,0,0,0,0
0,0,0,0,0,0,0,0,7.384615385,1.230769231,0,0,0.307692308,0,0,0,0,0,0,0,0,0,1.846153846,0,40.61538462,0,0,0,0,0,0,0,0,0,0,0,0.615384615,0,0,0,0,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769230769,0,3.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,3.384615385,0.615384615,0,0,0,0,4.615384615,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846153846,0,0,0,1.230769231,0,0,0,0,0,0,0,0,1.846153846,0,0.923076923,0,0,0,0,0,0,0,3.076923077,0.615384615,0,0,0,0,0,0,0,0,0,3.384615385,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.809954751,0,0,0,0,0,0,0,0,0,15.83710407,0,44.79638009,0,0,0,0,0,0.452488688,3.619909502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904977376,0,2.714932127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452488688,0,0,0,0,0,0,0,0.452488688,0,0,0,0,4.524886878,1.357466063,0,0,0,0,11.31221719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.167420814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357466063,0,0,0,0.452488688,0.452488688,0,0,0,0,0,0,0,0.904977376,0,1.357466063,0,0,0,0,0,0,0,0,0,0,0,1.357466063,0,0,0.904977376,0,0,0,1.809954751,0,0,0,0
0,0,0,0,0,0,0,0,1.712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,16.09589041,0,49.65753425,0,0,0,0,0,0,0.342465753,0,0,0,0,0,0,0.684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.712328767,0,5.821917808,0,0,0,0,0,0,0,0.684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369863014,0,0,0,0,0,0,0,0.342465753,0,1.02739726,0,0,3.082191781,0.342465753,0,0,0,0,2.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.136986301,0,0,0,0,1.02739726,0,0,0,0,0,0,0,1.02739726,0,1.369863014,0,0,0,0,0,0,0,1.02739726,0.684931507,0,0,0,0,0,0,0,0,0,1.02739726,0,0,0,0
0,0,0,0,0,0,0,0,7.717041801,1.92926045,0,0,0,0,0,0,0,0,0,0,0,0,6.752411576,0,25.72347267,0,0,0,0,0,0.964630225,1.286173633,0,0,0,0,1.607717042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.250803859,0,5.144694534,0,0,0,0,0,0,0,0.321543408,0,0,0,0,0,0,0,0.321543408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964630225,0,0,0,0,0,0,0,0,1.607717042,0.964630225,0,0,4.180064309,2.250803859,0,0,0,0,9.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82636656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964630225,0,0,0,0,0.321543408,0,0,0,0,0,0,0,6.109324759,0,1.92926045,0,0,0,0,0,0,0,0.643086817,0,0,0,0.964630225,0,0,0.643086817,0,0,0,1.607717042,0,0,0,0
0,0,0.657894737,0,0,0,0,0,0.219298246,0.877192982,0,0,0.877192982,0,0,1.315789474,0,0.219298246,0,0.219298246,0,0,0.438596491,0,16.66666667,0,0,0,0,0,0.657894737,0.657894737,0,0,0,0,0.657894737,1.754385965,1.096491228,0,0.219298246,0.219298246,0,1.754385965,0.219298246,0.438596491,0,0,0,0,0,0,0.219298246,0,0,0.657894737,1.754385965,0.877192982,0,0,1.535087719,1.973684211,2.631578947,0.219298246,0,0.219298246,0,0,0,0,0.219298246,0.219298246,0.219298246,0,0,0,0.657894737,0,1.973684211,0,0,0,0,0,0,0,0,0,0,2.192982456,0,0,0,0,0,0,0,0,0.438596491,0,0,0.657894737,0,0,0,0,0.438596491,0,0.657894737,0.657894737,0,0.657894737,0,1.535087719,0.657894737,0,1.315789474,2.412280702,0,0,3.728070175,0,0.219298246,0,0.657894737,1.315789474,0.877192982,0,0,0.438596491,2.192982456,2.631578947,0,0,0,2.850877193,0,1.754385965,0,0,0,0,0,0.219298246,0,0,0.877192982,0.438596491,0.438596491,0,0,0.219298246,1.535087719,0,0.219298246,0,0,0,0,0,0,1.096491228,0,2.412280702,0,0,0.219298246,0,0,0,0,0,0.438596491,0,0.877192982,0,0,0,1.096491228,0.219298246,0.877192982,0.438596491,0,0,0,0.219298246,0,1.973684211,0,0.219298246,0,0.219298246,1.315789474,0,0,0.657894737,0,2.412280702,3.070175439,0,0,1.315789474,0,0,1.754385965,0,0.438596491,0,1.315789474,0.657894737,0,0.438596491,0
0,0,0,0,0,0,0,0,0,0.909090909,0,0,1.363636364,0.454545455,0,0.227272727,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.454545455,2.954545455,0,0,0,0,1.363636364,1.818181818,1.818181818,0,0.454545455,0,0,0.454545455,0,0.227272727,0,0,0,0,0,0.227272727,0,0,0,0.681818182,1.590909091,4.772727273,0,0,0.454545455,2.045454545,0.909090909,0,0,0.227272727,0,0,0,0,0.681818182,0,0,0,0,0,0,0,2.727272727,0,0,0,0,0,0,0,0,0,0,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0,0,0,0,0,1.363636364,0.681818182,0.227272727,0,0,0.909090909,0,0,0.681818182,1.590909091,0,0,5.909090909,0,0,0,0.227272727,1.818181818,0.454545455,0,0,0.227272727,3.863636364,17.72727273,0,0,0.454545455,1.363636364,0,2.045454545,0,0,0.227272727,0,0,0,0,0,0,0.454545455,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1.136363636,1.363636364,0,3.181818182,0,0,0,0,0.227272727,0,0,0,0.454545455,0,0,0,0,0,0.909090909,0.454545455,1.590909091,0,0,0,0,0.227272727,0,2.954545455,0,1.136363636,0,0,0,0,0,0.454545455,0,3.181818182,1.590909091,0,0,0.454545455,0.454545455,0,0.909090909,0,0,0,0,0.454545455,0,0.454545455,0
0,0,1.486199575,0,0,0,0,0,0,1.27388535,0,0,1.27388535,0.212314225,0,0.8492569,0.212314225,0.636942675,0,0,0,0,0,0,0,0,0,0,0,0,2.972399151,1.061571125,0,0,0,0,4.246284501,8.067940552,1.27388535,0,1.27388535,0,0,2.123142251,0,1.061571125,0,0,0,0,0,0.636942675,0,0,0,0.212314225,3.821656051,4.033970276,0,0,1.486199575,3.821656051,0,0,0,0.212314225,0,0,0,0,0.636942675,0.212314225,0,0,0,0,0,0,0.42462845,0,0,0,0,0,0,0,0,0,0,0.8492569,0,0,0,0,0,0,0,0,0.636942675,0,0,0.212314225,0,0,0,0,0,0,1.910828025,0.8492569,0,0,0,2.123142251,0.8492569,0,0.8492569,0.8492569,0,0,2.972399151,0,0,0,0.212314225,3.397027601,0.636942675,0,0,0.212314225,0.8492569,8.917197452,0,0,0,0,0,3.397027601,0,0,0,0,0,0.636942675,0,0,1.27388535,0,0,0,0.212314225,0,1.486199575,0,0,0,0,0,0,0,0.42462845,0.636942675,0,2.123142251,0,0,0,0,0.8492569,1.27388535,0,0,0,0,0,0,0,0.212314225,1.27388535,0.636942675,0.8492569,0.42462845,0,0,0,0,0,2.972399151,0,0,0.636942675,0,0,0,0,0.212314225,0,0.212314225,2.123142251,0,0,1.486199575,0,0,2.123142251,0,0.212314225,0,0,0.636942675,0,0.636942675,0
0,0,0.595238095,0,0,0,0,0,0,1.19047619,0,0,0,0.198412698,0,0,0,0,0,0,0,0,0,0,14.48412698,0.198412698,0,0,0,0,2.380952381,0.396825397,0,1.19047619,0,0,2.182539683,1.587301587,1.19047619,0,0.198412698,0,0,0.396825397,0,0.396825397,0,0,0,0,0,0,0,0,0,0,1.587301587,0,0,0,2.380952381,1.587301587,5.753968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19047619,0,0,0,0,0,0,0,0,0,0,0.992063492,0,0,0,0,0,0,0,0,0,0,0,0.396825397,0,0,0,0,0,0,0.396825397,0.198412698,0,0,0,2.182539683,1.19047619,0,0.396825397,0.793650794,0,0,0.396825397,0,0,0,0.396825397,1.388888889,0.396825397,0,0,1.984126984,2.976190476,15.47619048,0,0,0,0,0,2.182539683,0,0,0.198412698,0,0,0,0,0,0.396825397,0.396825397,0,0,0,0,3.373015873,0,0,0,0,0,0,0,0,0.198412698,0,1.388888889,0,0,0,0,0,0.198412698,0,0,1.388888889,0,0.396825397,0,0,0,1.785714286,0.198412698,9.325396825,0.595238095,0,0,0,0,0,2.579365079,0,0.198412698,0,0,0.595238095,0,0,0.198412698,0,0,0.595238095,0.595238095,0,0.396825397,0,0,1.19047619,0,0.198412698,0,0.198412698,0.595238095,0,0.198412698,0
0,0,0.229885057,0,0,0,0,0,0,0.91954023,0,0,0.459770115,0,0,0.229885057,0.459770115,0.229885057,0,0,0,0,0,0,0.459770115,0,0,0,0,0,1.149425287,0.91954023,0,0.459770115,0,0,5.057471264,3.218390805,0.91954023,0,0.689655172,0.459770115,0,0,0,0.91954023,0,0,0,0,0,0,0,0,0,0,2.528735632,6.666666667,0,0,1.379310345,2.75862069,0.459770115,0,0,0.91954023,0,0,0,0,0.91954023,0.229885057,0.229885057,0,0,0,0,0,2.068965517,0,0,0,0,0,0,0,0,0,0,1.379310345,0,0,0,0,0,0,0,0,0,0,0,0.229885057,0.229885057,0,0.229885057,0,0.229885057,0.459770115,0.91954023,0.229885057,0,0.229885057,0,0.91954023,0.689655172,0,1.83908046,2.528735632,0,0,1.149425287,0,0.689655172,0,0.229885057,2.75862069,0,0,0,0.229885057,1.83908046,16.55172414,0,0,0,0,0,3.67816092,0,0,0,0,0,0.689655172,0,0,0.91954023,0.229885057,0,0,0,0,0.459770115,0,0,0,0,0,0,0,1.149425287,0.459770115,0,2.298850575,0,0,0,0,0.689655172,0.689655172,0,0,0.229885057,0,0,0,0,0,1.609195402,0.229885057,1.379310345,0,0,0,0,0.229885057,0,4.597701149,0,0,0.229885057,0,0.459770115,0,0,0,0,0,1.149425287,0,0,0.459770115,0.229885057,0,4.827586207,0,0.689655172,0,0,0.91954023,0,0.689655172,0
0,0,0,0.178571429,0,0,0,0,0,0.892857143,0,0,0.357142857,0,0,0,0.357142857,0.357142857,0,0.535714286,0,0,0,0,0.357142857,0,0,0,0,0,1.25,0.892857143,0,1.785714286,0,0,2.857142857,4.285714286,1.785714286,0,1.964285714,0.357142857,0,1.071428571,0,0.178571429,0,0,0,0,0,0,0,0,0,0,3.571428571,3.928571429,0,0,1.607142857,1.25,1.428571429,0,0,0.178571429,0,0,0,0,1.071428571,0,0.178571429,0,0,0,0,0,2.142857143,0,0,0,0,0,0,0,0,0,0,2.321428571,0,0,0,0,0,0,0,0,0,0,0,0.535714286,0,0,0,0,0.178571429,0.357142857,0.535714286,1.071428571,0,0.178571429,0,0.535714286,0.535714286,0,0.178571429,2.142857143,0,0,0.714285714,0,0,0,0.357142857,0.892857143,0,0,0,0.178571429,2.321428571,20.17857143,0,0,0,0,0,4.107142857,0,0,0.535714286,0,0,0.178571429,0,0,1.071428571,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0.892857143,0.535714286,0,3.035714286,0,0,0,0,0.535714286,1.428571429,0,0,0.892857143,0,0,0,0,0,1.25,0,2.678571429,0.357142857,0,0,0,0,0,2.5,0,0,0,0,0.178571429,0,0,0,0,0,1.25,0,0,0.535714286,0,0,3.214285714,0,1.428571429,0,0,0.535714286,0,1.785714286,0
0,0,0,0,0,0,0,0,0,0.480769231,0,0,2.163461538,1.201923077,0,0,0,0,0,0,0,0,0,0,0.240384615,0,0,0,0,0,3.605769231,1.682692308,0,0.480769231,0,0,2.163461538,4.807692308,4.807692308,0,0.721153846,1.201923077,0,0.961538462,0,0,0,0,0,0,0,0,0,0,0,0,4.326923077,0.961538462,0,0,2.403846154,2.644230769,0.240384615,0,0,0.721153846,0,0,0,0,0.721153846,0.721153846,0.480769231,0,0,0,0,0,1.201923077,0,0,0,0,0,0,0,0,0,0,3.365384615,0,0,0,0,0,0,0,0,0,0,0,0.240384615,0.240384615,0,0,0,0,0.480769231,1.201923077,0.240384615,1.201923077,0,0,0.961538462,0.240384615,0,0,1.923076923,0,0,2.403846154,0,0.240384615,0,0,3.125,0,0,0,0.240384615,2.884615385,7.211538462,0,0,0,0,0,3.125,0,0,0,0,0,0.240384615,0,0,2.644230769,0.240384615,0,0,0,0,0,0,0,0,0,0,0,0,1.442307692,0.240384615,0,0.721153846,0,0,0,0,0.240384615,3.365384615,0,0,0.240384615,0,0,0,0,0.480769231,0.480769231,0.961538462,1.201923077,0.240384615,0,0,0,1.201923077,0,4.326923077,0,0.240384615,0,0,0,0,0,0.240384615,0,0.480769231,1.442307692,0,0,1.923076923,0,0,3.365384615,0,2.163461538,0,0,1.201923077,0,0.721153846,0
