Acanthosphaera_spp.,Acrobotrys_teralans,Acrosphaera_arktios,Acrosphaera_cyrtodon,Acrosphaera_inflata,Acrosphaera_lappacea,Acrosphaera_murrayana,Acrosphaera_spinosa,Actinomma_antarcticum,Actinomma_arcadophorum,Actinomma_boreale,Actinomma_delicatulum,Actinomma_leptodermum_s.l.,Actinomma_medianum,Actinomma_popofskii,Actinomma_sol,Actinomma_spp.,Actinomma_trinacria,Amphiplecta_acrostoma,Amphirhopalum_ypsilon,Anomalocantha_dentata,Antarctissa_denticulata,Antarctissa_spp.,Antarctissa_strelkovi,Stichopilidium_kruegeri,Anthocyrtidium_ophirense,Anthocyrtidium_zanguebaricum,Arachnocorys_umbellifera,Artostrobus_annulatus,Artostrobus_joergenseni,Axoprunum_stauraxonium,Botryocephalina_armata,Botryocyrtis_scutum,Botryopyle_cribrosa,Botryopyle_inflata,Botryostrobus_aquilonaris,Botryostrobus_auritus/australis,Botryostrobus_spp.,Carpocanarium_papillosum,Carpocanistrum_spp.,Cenosphaera_cristata,Cenosphaera_perforata,Cenosphaera_spp.,Ceratocyrtis_galeus,Ceratocyrtis_histricosa,Circodiscus_microporus,Cladococcus_abietinus,Cladoscenium_ancoratum,Cladoscenium_limbatum,Clathrocanium_coarctatum,Corythospyris_stapedius,Collosphaera_confossa,Collosphaera_huxleyi,Collosphaera_macropora,Cornutella_profunda,Corocalyptra_craspedota,Pseudodictyophimus_horrida,Cubotholus_spp.,Cycladophora_bicornis,Cycladophora_davisiana_cornutoides,Cycladophora_davisiana_davisiana,Cypassis_irregularis,Cyrtopera_laguncula,Dictyocoryne_profunda,Dictyophimus_crisiae/hirundo,Dictyophimus_infabricatus,Dictyophimus_killmari,Dictyophimus_macropterus,Dictyophimus_spp.,Didymocyrtis_tetrathalamus,Druppatractus_irregularis,Stylatractus_ostracion,Druppatractus_variabilis,Enneaphormis_rotula,Euchitonia_elegans/furcata_gr.,Eucyrtidium_acuminatum,Eucyrtidium_anomalum,Eucyrtidium_calvertense,Eucyrtidium_cienkowskii,Eucyrtidium_hexagonatum,Eucyrtidium_hexastichus,Eucyrtidium_octocolum,Eucyrtidium_spp.,Eucyrtidium_teuscheri,Gondwanaria_dogieli,Heliodiscus_asteriscus,Hexalonche_amphisiphon,Hexacontium_arachnoidale,Hexacontium_enthacanthum,Hexacontium_gigantheum,Hexacontium_laevigatum,Hexacontium_melpomene,Hexacontium_pachydermum,Hexapyle_dodecantha,Hexastylus_spp.,Lamprocyclas_hannai,Lamprocyclas_maritalis_s.l.,Lamprocyrtis_nigriniae,Lampromitra_coronata,Lampromitra_quadricuspis,Lampromitra_schultzei,Litheliidae/Pyloniidae,Larcopyle_buetschlii,Larcopyle_polyacantha,Larcopyle_pylomaticus,Larcopyle_weddellium,Larcospira_quadrangula,Larnacilla_typus,Lirella_melo,Liriospyris_reticulata,Litharachnium_tentorium,Lithelius_minor,Lithelius_nautiloides,Lithelius_spiralis,Lithelius_sp._1,Lithocampe_?_furcaspiculata,Lithocampe_?_platycephala,Lithomelissa_setosa,Lithomelissa_hystrix,Lithomelissa_laticeps,Lithomelissa_sp._A,Lithomelissa_spp.,Lithomelissa_thoracites,Lithostrobus_cuspidatus,Lonchosphaera_spicata,Lophophaena_buetschlii,Lophophaena_hispida,Lophophaena_spp.,Lophospyris_pentagona,Mitrocalpis_araneafera,Solenosphaera_zanguebarica,Peridium_longispinum,Peripyramis_circumtexta,Peromelissa_phalacra,Phormacantha_hystrix,Phormospyris_stabilis,Phormostichoartus_corbula,Phorticium_clevei,Plectacantha_oikiskos,Plectopyramis_dodecomma,Porodiscus_spp.,Pseudocubus_obeliscus,Pseudodictyophimus_platycephalus,Pseudodictyophimus_bicornis,Pseudodictyophimus_gracilipes,Pterocanium_korotnevi,Pterocanium_praetextum_eucolpum,Pterocanium_praetextum_praetextum,Pterocanium_charybdeum,Pterocorys_clausus/zancleus,Pterocorys_minythorax,Pteroscenium_pinnatum,Pylospira_octopyle,Rhizoplegma_boreale,Saccospyris_antarctica,Saccospyris_conythorax,Saccospyris_spp.,Saturnalis_circularis,Schizodiscus_stylotrochoides,Sethoconus_tabulatus,Siphocampe_arachnea,Siphocampe_lineata,Siphonosphaera_socialis,Sphaeropyle_antarctica,Spongocore_cylindricus,Spongodiscus_resurgens,Spongopyle_osculosa,Spongotrochus/Spongopyle_spp.,Spongotrochus_glacialis,Stichopilium_bicorne,Stylatractus_neptunus,Stylatractus_spp.,Stylochlamydium_asteriscus,Stylochlamydium_spp.,Stylochlamydium_venustum,Stylodictya_aculeata,Stylodictya_spp.,Stylodictya_tenuispina,Stylodictya_validispina,Stylosphaera_spp.,Styptosphaera_spumacea,Tetrapyle_octacantha/stenozona,Theocorys_veneris,Theocorythium_trachelium,Tessarastrum_straussi,Tholospyris_gephyristes,Triceraspyris_antarctica,Trissocyclidae,Trisulcus_testudus,Trisulcus_triacanthus,Zygocircus_productus_gr.
0.518134715,0,0,0,0,0,0,0,0,0,0,0,0.259067358,0,0,0,0.777202073,0,0,0,0,0,0,0,0,0.259067358,0,0,0.518134715,1.295336788,0.518134715,0,0,0,0.259067358,0.518134715,2.849740933,0,2.07253886,2.331606218,0.259067358,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18134715,0,0,0,1.554404145,0.259067358,0,0.259067358,0.777202073,2.331606218,0.518134715,0,0,0.518134715,0,0,0,0,0.259067358,0,0.259067358,2.07253886,0,0,0,0.259067358,0,0.777202073,0,0,0,0,0,0,0,0,0,0,0.259067358,0,0,0.518134715,0,0,0.259067358,0,0,9.067357513,3.626943005,0,0,1.554404145,0,0.777202073,0.518134715,0,0.518134715,2.331606218,0,0,0,0,0.518134715,0,0,0,0,0,1.813471503,0,0,0,0,0,0,0,0,0.777202073,0.518134715,0,0,0,0,0.259067358,0,0,3.886010363,0,0.259067358,0.259067358,0.518134715,0,0,0,0,0.259067358,0,0,0,0,0,0,0,0,0,0,1.554404145,0.518134715,0,0,0,0,3.10880829,2.849740933,0.518134715,0,0,0,3.10880829,5.18134715,1.03626943,2.590673575,3.10880829,1.554404145,2.331606218,0,0,0.777202073,0,0.777202073,0,1.03626943,0,2.331606218,0,0.259067358,0
0,0,0,0,0,0,0,0,0,0,0,0.27100271,0.81300813,0.27100271,0.81300813,0,0.81300813,0,0.27100271,0.27100271,0,0,0,0,0,0,0,0,0,0.27100271,2.16802168,0,0,0,0,3.52303523,3.25203252,0,0.54200542,1.08401084,1.35501355,0,2.43902439,0,0,0.27100271,0,0,0,0,0,0,0,0,2.43902439,0,0,0.27100271,0.27100271,0,0,0,0,0.81300813,0.54200542,0.27100271,0,0,0,0,0,0.27100271,0,0,0,1.35501355,0,0,0,0.27100271,0,0.54200542,0,0.81300813,0,0,0,0,0,0,0,0,0.27100271,0.54200542,0,0.54200542,1.62601626,0,0.27100271,0,0,7.046070461,1.89701897,0,0,4.33604336,0,1.35501355,0,0,1.08401084,4.60704607,0,0,0,0,0,0,0,0,0,0,0.81300813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33604336,0,0.27100271,0,0.54200542,0,0,0,0,0.27100271,0,0,0,0,0,0,0,0.27100271,0,0,0,0,0,0,0,0,2.98102981,4.87804878,0,0,1.08401084,1.89701897,3.52303523,4.33604336,0.81300813,3.25203252,0.81300813,2.7100271,3.25203252,0,0,1.62601626,0,0.54200542,0,1.35501355,0,0.81300813,0,0,0
1.736972705,0,0,0,0,0,0,0,0,0,0.496277916,1.488833747,0.744416873,1.240694789,2.23325062,0,1.985111663,0,0,0,0,0,0.248138958,0.744416873,0,0,0,0,0,0,0.744416873,0,0,0,0,17.617866,0.992555831,0,2.23325062,0,4.962779156,0.248138958,2.729528536,0,0,0,0,0,0,0,0,0,0,0,1.985111663,0.496277916,0,0.496277916,0,0,1.488833747,0,0,0.992555831,1.488833747,0,0,0,0,0,0,0.248138958,0,0,0,0,0,0,0,0.744416873,0,0,0,0,0,0.992555831,0,0.496277916,0,0,0,0,0.248138958,0.496277916,0,0.496277916,0.248138958,0,0,0,0,6.947890819,0.744416873,0,0.248138958,0.992555831,0,1.985111663,0,0,0,7.692307692,0,0,0,0,0,0.248138958,0,0,0,0,0.248138958,0,0,0,0,0,0,0,0,0,0.248138958,0,0,0,0,2.481389578,0,0.496277916,0.992555831,0,0,0.744416873,0.992555831,0,0,0,0,0.496277916,0,0,0,0,0.248138958,0.248138958,0,0,0,0,0,0.248138958,0,0,0,0,1.736972705,3.970223325,2.729528536,0,2.23325062,0.248138958,0,0,0,1.240694789,0.744416873,0,2.977667494,0,0.496277916,3.473945409,0,0,0,0,0,0,0,0,0
0.330033003,0,0,0,0,0,0,0,0,0,0,0,1.650165017,0,0.330033003,0,3.630363036,0,0,0,0,0,0.660066007,0,0,0,0,0,0,0,1.320132013,0,0,0,0,2.310231023,0.330033003,0,0.330033003,0,0.660066007,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330033003,0.330033003,0.330033003,0,0,0,0,0,0,0,0,0.660066007,0,0,0,0,15.84158416,0,0,0,0.99009901,0,0,0,0,0,5.610561056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330033003,0,0,0,0,0,0,0,0,2.310231023,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039604,11.22112211,0.330033003,0,0,0,0,1.98019802,1.320132013,1.98019802,0,0,10.56105611,0,0,17.16171617,0,0,0,0,0,0,0,0,0
0.238663484,0.477326969,0,0,0,0,0,0,0,0,0.715990453,0.715990453,1.431980907,1.431980907,2.863961814,2.14797136,1.431980907,0.238663484,0,0,0,1.193317422,2.863961814,2.386634845,0,0,0,0,0,0,1.431980907,0,0,0.715990453,0,5.727923628,1.431980907,0,1.193317422,0.954653938,3.579952267,0,3.102625298,0,0,0,0,0,0,0,0.715990453,0,0,0,1.431980907,0.477326969,0,0.238663484,0,0.238663484,3.341288783,0,0.238663484,0.477326969,0.238663484,0,0,0,0,0,0,0,0.238663484,0,0,0.954653938,0.477326969,0.715990453,0,1.193317422,0,0.715990453,0,0.954653938,0,0.477326969,0,0.238663484,0,0,0,0,0.477326969,0,0,1.193317422,1.193317422,0,0,0,0,5.011933174,0.715990453,0,0,1.193317422,0,1.670644391,0,0,0,5.489260143,0,0,0,0,0.477326969,0.477326969,0,0,0.954653938,0,0.238663484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954653938,0,0.238663484,0,0,0,0.477326969,0.715990453,0.238663484,0,0,0.238663484,0.477326969,0,0,0.477326969,0,0.238663484,0.715990453,0,0,0,0,1.193317422,1.909307876,0,0,0,0.238663484,0.954653938,3.818615752,1.431980907,0,2.863961814,2.386634845,0,0.715990453,0,0.715990453,0.238663484,0,1.670644391,0,0.477326969,2.625298329,0,0,0,0,0,1.193317422,0,0,0
0.78125,0,0,0,0,0,0,0,0,0,0,0,0.260416667,0.260416667,0.520833333,0.520833333,1.5625,0,0,0,0,1.5625,3.385416667,10.9375,0,0,0,0,0,0,2.083333333,0,0,0,0,1.041666667,1.5625,0,0,0.260416667,1.041666667,0,3.645833333,0,0.260416667,0,0,0,0,0,0,0,0,0,1.302083333,0.520833333,0,0,0,0.260416667,10.41666667,0,0,0,0.260416667,0,0,0.260416667,0,0,0,0.260416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260416667,0,0,0,0,0.520833333,0.520833333,0,0,0.520833333,0,0,0,0,6.510416667,0.520833333,0,0.260416667,2.34375,0,0.78125,0,0,0,4.427083333,0.260416667,0,0,0.260416667,0.520833333,0.78125,0,0,2.083333333,0,0.520833333,0,0,0,0,0,0,0,0,0.260416667,0,0,0,0,0,2.604166667,0,0,0,0,0,0.78125,1.302083333,0,0,0,0.260416667,0.260416667,0.260416667,0,1.822916667,0,1.822916667,0.520833333,0,0,0,0,0.260416667,1.041666667,0,0,0,0.520833333,0.78125,5.208333333,1.5625,0,0.78125,0.520833333,0,1.5625,0.260416667,3.125,0.520833333,0,3.385416667,0,0,1.5625,0,0.260416667,0,0,0,1.5625,0,0.520833333,0
0.43956044,0,0,0,0,0,0,0,0,0,0.879120879,0,0.879120879,0.43956044,0.21978022,0,0.659340659,0.659340659,0.21978022,0,0,1.538461538,2.637362637,7.692307692,0,0,0,0,0,0,0,0,0,0,0,2.417582418,1.758241758,0,0,0,0.879120879,0.659340659,1.758241758,0,0,0,0.21978022,0,0.43956044,0,0,0.21978022,0.21978022,0,1.318681319,1.538461538,0,0,1.318681319,0.43956044,4.615384615,0,0,0.43956044,0.659340659,0.21978022,0,0,0,0,0,0,1.098901099,0.21978022,0,0.21978022,0,0,0,0,0,0,0,0.43956044,0,0.21978022,0,0,0,0,0,0,0,0,0,0.21978022,0.21978022,0,0,0.21978022,0,6.153846154,0.659340659,0,0,2.857142857,0,0.879120879,0,0,0,3.296703297,0,0.21978022,0,1.318681319,0,3.076923077,0.21978022,0.21978022,0.879120879,0,0.879120879,0.21978022,0,0,0,0,0,0,0,0.659340659,0.21978022,0,0,0,0,3.736263736,0.21978022,0,0,0,0,0.21978022,1.978021978,0,0,0,0.21978022,0.43956044,0.21978022,0,1.538461538,0,1.098901099,1.098901099,0,0.21978022,0,0.21978022,0,0.21978022,0,0,0,0.879120879,4.395604396,5.054945055,1.758241758,0,0.879120879,0.659340659,0,2.197802198,1.318681319,2.197802198,0.21978022,0.21978022,1.758241758,0,0.659340659,1.978021978,0,0,0,0,0.659340659,0.879120879,0,0.21978022,0.43956044
0.265957447,0,0,0,0,0,0.265957447,0.531914894,0,0,0,0.265957447,1.063829787,0,0,0,2.659574468,0,0,0.531914894,0,0,0,0,0,0,0,0,0,0,0.79787234,0,0,0,0,0.531914894,2.127659574,0,2.659574468,0.79787234,2.393617021,0,1.329787234,0,0,0.265957447,0,0,0,0,0,0,0,0,2.127659574,0,0,0,1.063829787,0.531914894,0,0,0.265957447,0.531914894,1.063829787,0,0,0,0,0,0,0,0,0,0,1.595744681,0,0,0,0,0,0.265957447,0,1.063829787,0,0,0,0,0,0,0,0,0.531914894,0,0,0.531914894,2.127659574,0,0,0,0,10.90425532,0.79787234,0,0,3.723404255,0,1.063829787,0,0,0,3.191489362,0,0,0,0,0,0,0,0,0,0,1.329787234,0,0,0,0,0,0,0,0,1.063829787,0.265957447,0,0,0,0,0,0.79787234,0,2.393617021,0,0,0.265957447,0.531914894,0,0,0.265957447,0,0,0,0,0.531914894,0,0,0,0,0,0,0,0.265957447,0.265957447,0,0,0,0,1.861702128,3.723404255,0,0,0.531914894,1.063829787,2.393617021,5.319148936,1.329787234,1.329787234,0.79787234,4.521276596,1.329787234,0,0,3.457446809,0,1.329787234,0,0.79787234,0,0.79787234,0,0,0
0.265251989,0,0,0,0,0,0,0,0,0,0,0,1.326259947,0,0,0,0.265251989,0,0,1.061007958,0,0,0,0,0,0,0.265251989,0,0.265251989,0,0.265251989,0,0.265251989,0,0,1.061007958,3.448275862,0,2.387267905,0.265251989,1.326259947,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856763926,0,0,0,0.530503979,0.265251989,0,0,0.265251989,0.795755968,0.530503979,0,0,0.265251989,0,0.530503979,0,0,0,0,0,0.530503979,0,0,0,0.530503979,0,0.265251989,0,0.265251989,0,0,0,0,0,0,0,0,0,0,0,1.061007958,0,0,0,0.530503979,0,11.67108753,1.061007958,0,0,3.183023873,0,1.061007958,0,0,0.265251989,3.183023873,0,0,0,0,0.530503979,0,0,0,0,0,0.265251989,0,0,0,0,0,0,0,0,0.530503979,0.265251989,0,0,0,0,0,0,0,2.387267905,0,0,0.265251989,0.795755968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.591511936,0,0,0,0,0,2.122015915,5.305039788,0,0,0,0.530503979,2.652519894,7.957559682,2.652519894,3.183023873,1.061007958,3.448275862,1.856763926,0,0,3.713527851,0,0.795755968,0,0.795755968,0,1.591511936,0.265251989,0,0
2.06185567,0,0,0,0,0,0,0,0,0,0,0,1.030927835,1.030927835,1.718213058,0,3.092783505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223,1.374570447,0,0,3.780068729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642612,0,0,0.343642612,0,0,0,0,1.030927835,0,0,0,0,0.687285223,0,0,0,0,0,0,0,0,0,0,0.343642612,0,0,1.374570447,0,0,0,0,0,0,0,0.687285223,0,0,1.374570447,0,1.030927835,3.780068729,0,0,0,0,19.58762887,1.718213058,0,1.374570447,1.718213058,0,0.343642612,0,0,0,0.343642612,0.343642612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.498281787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642612,0,0,0.343642612,4.810996564,0,0,1.030927835,2.06185567,0,0,0.343642612,0.343642612,3.780068729,0,3.092783505,0,3.780068729,1.718213058,0,0.343642612,0,0.687285223,0,0,0,0,0
1.661129568,0,0,0,0,0,0,0,0,0,0,0,0,0.332225914,0,0.332225914,2.325581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664451827,1.661129568,0,0.996677741,0,0.332225914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328903654,0,0,1.993355482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664451827,0,0.332225914,0.332225914,0,0,0,0,0,0,0,0.332225914,0,0.996677741,1.661129568,0,0,0,0,22.25913621,0,0,0,3.322259136,0,0.332225914,0,0,0,0.996677741,0.664451827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.990033223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664451827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.986710963,0,0,0.332225914,0,0,1.661129568,0.332225914,1.328903654,4.983388704,0,4.651162791,0,0,8.305647841,0,0.332225914,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.263852243,0,0,0,1.846965699,2.638522427,1.583113456,0.263852243,0.791556728,5.540897098,0,0,0.263852243,0,0,0,0,0,0,0,0,0,0,13.98416887,0,0,0,0,0,0.527704485,0,0.263852243,0,1.583113456,0,0.527704485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263852243,0,0,0,0,0,1.583113456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846965699,0,0,0,0,0,0,0.527704485,0,0,0,18.73350923,0,0,0,0,3.957783641,0,0,0,0.263852243,0,0,0,0,0,10.02638522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791556728,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430079156,4.749340369,0.791556728,0,0.527704485,0.263852243,0,0,0.263852243,0.527704485,0.263852243,2.374670185,8.707124011,0,0,0.527704485,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.235294118,0,0,0,0.470588235,0.705882353,1.176470588,1.882352941,0,4.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941,0,0,0,0,0,0.705882353,0,0.941176471,0.235294118,4.941176471,0,6.823529412,0,0,0,0,0,0,0,0,0,0,0,0.941176471,0,0,0,0,0,0.235294118,0,0,0.235294118,0.941176471,0,0,0,0,0.235294118,0,0,0,0,0,0,0,0,0,0.470588235,0,0.470588235,0,0.235294118,0,0,0,0.941176471,0,0,0,0,0,0.705882353,0,0.235294118,11.52941176,0,0,0,0,4,0.705882353,0,0,0.470588235,0,2.352941176,0,0,0,9.176470588,0,0,0,0,0,0,0,0,0,0,0.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176470588,0,0,0.235294118,0,0,0,0,0,0,0.235294118,0,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,2.352941176,0.235294118,0,4.705882353,14.35294118,0,2.588235294,0,0.705882353,0.235294118,0,1.176470588,0,0,5.411764706,0,0.235294118,0,0,0,0,0,0,0
2.564102564,0,0.284900285,0,0,0,0,0,0,0,0,0,0.284900285,0.854700855,1.13960114,1.13960114,3.988603989,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0.56980057,1.709401709,0,0,0,0,0,0.854700855,0,1.424501425,0.284900285,5.413105413,0.56980057,7.407407407,0,0,0,0,0,0,0,0,0,0,0,1.13960114,0,0,0.284900285,0,0,0,0,0,1.424501425,0,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0.56980057,0,0,0,0.56980057,0,0.284900285,0,0.56980057,0,0.284900285,0,0,0,0,0,0.284900285,0,0.284900285,3.418803419,0,0,0,0,8.547008547,0,0,0,0.284900285,0,0.854700855,0,0,0,11.3960114,0,0.56980057,0,0,0,0,0,0,0,0,0.284900285,0,0.56980057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854700855,0,0,0,0.284900285,0,0,0,0.284900285,0,0,0,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13960114,1.424501425,0.56980057,0,5.982905983,2.849002849,0,2.564102564,1.13960114,0.284900285,1.13960114,1.709401709,3.988603989,0.854700855,0,6.267806268,0,0,0,0,0,0.284900285,0,0,0
1.639344262,0,0,0,0,0,0,0,0,0,0,0,0.327868852,0.327868852,0.327868852,0,1.967213115,0,0,0,0,0,0,0.327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,4.590163934,0.327868852,0,0.983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327868852,0,0,0,0,0,0,0,3.606557377,0.327868852,0,0,0,0.327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327868852,0,0,0,0,0,0,0,0,0,0,0.327868852,0,0.655737705,0,0,0,0,0,21.96721311,0.327868852,0,0,1.31147541,0,0.327868852,0,0,0,0.655737705,1.639344262,0,0,0,0,0.983606557,0,0,0.327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327868852,0,0,0,0,0,0,0,0,1.639344262,9.180327869,0,0,0.327868852,0.327868852,0,3.93442623,0.655737705,0.655737705,4.918032787,0,2.62295082,0,0,4.590163934,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.438596491,5.701754386,0,0,0,0.877192982,1.973684211,0.438596491,5.48245614,1.096491228,1.096491228,0,0,0.438596491,0,0,0,0,0,0,0,0,0,0,1.096491228,0,0,0,0,0.657894737,2.850877193,0,4.166666667,1.096491228,5.701754386,0.219298246,6.578947368,0,0,0,0,0,0,0,0,0,3.289473684,0.219298246,1.535087719,0,0,0,0,0,0.219298246,0.219298246,0,0.657894737,0.219298246,0,0,0,0,1.535087719,0,0.877192982,0,0,0,0,0,0,0,0,0.438596491,0.877192982,0,0.438596491,0,0.438596491,0,0.877192982,0.657894737,0,0,0,0,0,0,0.438596491,5.043859649,0,0,0,0,5.48245614,0.877192982,0,0,1.973684211,0,2.850877193,0,0,0,5.921052632,0,0,0,0,0,0,0,0,0,0,0.219298246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096491228,0,0,0,0,0,0,0,0,0.219298246,0,0,0.657894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219298246,3.289473684,0.219298246,0,0.657894737,4.824561404,0,0.438596491,0,1.535087719,0,0,4.605263158,0,0,4.166666667,0.219298246,0.657894737,0,0,0,0,0,0,0
0.228832952,0,0,0,0,0,0,0,0,0,0.457665904,0,0.686498856,1.830663616,2.059496568,0.457665904,4.347826087,0.915331808,0.228832952,0,0,0,0,0,0,0,0,0,0,0.457665904,5.263157895,0,0,0,0,0,3.203661327,0,1.372997712,0.686498856,5.720823799,0.915331808,1.830663616,0,0,0,0,0,0,0.915331808,0,0,0,0,2.745995423,0,0,0.228832952,1.601830664,0.457665904,1.14416476,0.228832952,0.228832952,0.228832952,1.14416476,0.228832952,0,0.228832952,0,0.457665904,0,0,0.228832952,0,0,0.686498856,0,0,0.457665904,0,0,0.457665904,0,1.372997712,0.457665904,0.915331808,0,1.14416476,0.457665904,0.228832952,0.228832952,0,0.228832952,0.228832952,0,0.915331808,5.491990847,0,0,0,0,5.720823799,0.686498856,0,0,2.288329519,0,0.686498856,0,0,0.228832952,2.059496568,0,0,0,0,0,0,0,0,0,0,0.228832952,0,0,0,0,0,0,0,0,0.228832952,0,0,0,0,0,0,0,0,1.14416476,0,0.686498856,0.228832952,1.14416476,0,0,0,0,0,0,0,1.14416476,0,0,0,0,0,0,0,0,0.228832952,0,0,0,0.457665904,0.457665904,2.059496568,0.686498856,0,4.347826087,6.178489703,0,1.14416476,0.915331808,0.915331808,0,0,3.432494279,0,0,4.347826087,0,1.372997712,0,0,0,0.686498856,0,0,0
0,0,0,0,0,0,0,0.298507463,0,0,0,0,0.597014925,2.089552239,1.492537313,0.597014925,4.47761194,0,0,0,0,0,0,0,0,0.597014925,0,0,0,0,7.164179104,0,0,0,0,0,0.895522388,0,1.194029851,0,10.74626866,0.597014925,2.985074627,0,0,0,0,0,0,0,0,0,0,0,0.597014925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298507463,0,0.298507463,0,0,0,0,0,0,0,0.597014925,0,0.597014925,0,0.597014925,0,1.791044776,0,0,0,0,0,0,0,0,0,0,11.04477612,0,0,0,0,8.955223881,0.298507463,0,0,0.895522388,0,2.686567164,0,0,0,7.76119403,0,0.298507463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298507463,0,0,0,0,0,0,0,0,3.28358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298507463,0,1.492537313,0.895522388,0,4.776119403,5.970149254,0,0.895522388,0,1.194029851,0,0,1.791044776,0,0,2.985074627,0,0,0,0,0,0,0,0,0
0.74906367,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498127341,0,1.498127341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.872659176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835,0,0,0,0.374531835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74906367,0,0.74906367,1.872659176,0,0,0,0,21.72284644,0,0,0.374531835,3.370786517,0,0,0,0,0,3.370786517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.992509363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.865168539,0.374531835,0,0.74906367,0.74906367,0,0.374531835,0,1.872659176,2.247191011,0,4.119850187,0,2.247191011,6.741573034,0,0,0,0,0,0,0,0,0
